series,day,cutoff_time_utc,raw_timestamp,value
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-14 22:00:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-14 22:15:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-14 22:30:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-14 22:45:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-14 23:00:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-14 23:15:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-14 23:30:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-14 23:45:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 00:00:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 00:15:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 00:30:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 00:45:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 01:00:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 01:15:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 01:30:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 01:45:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 02:00:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 02:15:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 02:30:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 02:45:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 03:00:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 03:15:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 03:30:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 03:45:00+00:00,21.691
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 04:00:00+00:00,89.706
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 04:15:00+00:00,184.653
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 04:30:00+00:00,285.41
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 04:45:00+00:00,416.004
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 05:00:00+00:00,544.378
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 05:15:00+00:00,677.538
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 05:30:00+00:00,907.387
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 05:45:00+00:00,1211.831
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 06:00:00+00:00,1558.109
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 06:15:00+00:00,1900.009
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 06:30:00+00:00,2254.298
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 06:45:00+00:00,2681.896
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 07:00:00+00:00,3031.455
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 07:15:00+00:00,3462.938
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 07:30:00+00:00,3914.147
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 07:45:00+00:00,4396.794
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 08:00:00+00:00,4903.018
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 08:15:00+00:00,5269.102
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 08:30:00+00:00,5622.436
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 08:45:00+00:00,6024.885
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 09:00:00+00:00,6342.407
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 09:15:00+00:00,6685.185
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 09:30:00+00:00,6952.484
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 09:45:00+00:00,7160.591
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 10:00:00+00:00,7326.067
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 10:15:00+00:00,7448.758
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 10:30:00+00:00,7545.107
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 10:45:00+00:00,7600.592
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 11:00:00+00:00,7672.011
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 11:15:00+00:00,7703.954
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 11:30:00+00:00,7686.992
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 11:45:00+00:00,7635.589
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 12:00:00+00:00,7570.599
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 12:15:00+00:00,7531.178
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 12:30:00+00:00,7436.335
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 12:45:00+00:00,7358.599
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 13:00:00+00:00,7170.966
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 13:15:00+00:00,7083.427
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 13:30:00+00:00,6845.377
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 13:45:00+00:00,6656.34
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 14:00:00+00:00,6466.776
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 14:15:00+00:00,6182.473
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 14:30:00+00:00,5972.489
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 14:45:00+00:00,5605.259
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 15:00:00+00:00,5336.429
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 15:15:00+00:00,4977.275
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 15:30:00+00:00,4560.189
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 15:45:00+00:00,4204.394
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 16:00:00+00:00,3797.457
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 16:15:00+00:00,3397.587
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 16:30:00+00:00,3020.151
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 16:45:00+00:00,2620.838
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 17:00:00+00:00,2183.693
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 17:15:00+00:00,1779.985
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 17:30:00+00:00,1342.998
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 17:45:00+00:00,964.213
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 18:00:00+00:00,648.902
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 18:15:00+00:00,507.749
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 18:30:00+00:00,380.255
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 18:45:00+00:00,293.374
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 19:00:00+00:00,199.803
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 19:15:00+00:00,121.909
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 19:30:00+00:00,42.725
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 19:45:00+00:00,2.245
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 20:00:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 20:15:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 20:30:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 20:45:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 21:00:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 21:15:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 21:30:00+00:00,0.0
23259,2026-07-15,2026-07-14T06:00:00+00:00,2026-07-15 21:45:00+00:00,0.0
